date,cnn_fng,vix,vvix,skew,nasdaq_close,kospi_close,sp500_close,russell2k_close,soxx_close,nasdaq_52w_high,kospi_52w_high,sp500_52w_high,russell2k_52w_high,soxx_52w_high,nasdaq_drop_pct,kospi_drop_pct,sp500_drop_pct,russell2k_drop_pct,soxx_drop_pct,tqqq_close,soxl_close,koru_close,smh_close,qqq_close,ewy_close,cnn_trigger,vix_trigger,margin_trigger,signal_count,sell_leverage_trigger,sell_leading_trigger,sell_expert_trigger,sell_signal_count,ratio_cash,ratio_core,ratio_sat,memo,stage,nasdaq_sma200,sp500_sma200,kospi_sma200
2025-12-31,43.26,14.95,92.67,148.7,23241.99,,6845.5,2481.91,300.96,23958.47,,6932.05,2590.61,315.67,-2.99,,-1.25,-4.2,-4.66,52.63,42.03,181.56,360.13,613.54,97.22,0,0,0,0,0,0,0,0,,,,,normal,20829.13,6286.45,3233.29
2026-01-02,45.23,14.51,90.1,141.86,23235.63,4309.63,6858.47,2508.22,313.5,23958.47,4309.63,6932.05,2590.61,315.67,-3.02,0.0,-1.06,-3.18,-0.69,52.26,47.24,208.5,373.3,612.35,102.22,0,0,0,0,0,0,0,0,,,,,normal,20857.78,6292.67,3241.99
2026-01-05,47.6,14.9,90.51,142.45,23395.82,4457.52,6902.05,2547.92,317.86,23958.47,4457.52,6932.05,2590.61,317.86,-2.35,0.0,-0.43,-1.65,0.0,53.51,49.22,224.83,377.59,617.21,104.83,0,0,0,0,0,0,0,0,,,,,normal,20886.01,6298.8,3251.59
2026-01-06,52.86,14.75,89.01,146.23,23547.17,4525.48,6944.82,2582.9,328.15,23958.47,4525.48,6944.82,2590.61,328.15,-1.72,0.0,0.0,-0.3,0.0,54.92,54.01,243.23,387.62,622.63,107.61,0,0,0,0,0,0,0,0,,,,,normal,20915.29,6305.21,3261.34
2026-01-07,48.57,15.38,91.86,143.57,23584.28,4551.06,6920.93,2575.42,324.69,23958.47,4551.06,6944.82,2590.61,328.15,-1.56,0.0,-0.34,-0.59,-1.05,55.08,52.29,238.91,385.02,623.23,107.03,0,0,0,0,0,0,0,0,,,,,normal,20944.29,6311.48,3271.23
2026-01-08,48.37,15.45,89.85,147.08,23480.02,4552.37,6921.46,2603.91,319.38,23958.47,4552.37,6944.82,2603.91,328.15,-2.0,0.0,-0.34,0.0,-2.67,54.1,49.65,236.3,378.98,619.69,106.59,0,0,0,0,0,0,0,0,,,,,normal,20970.74,6317.25,3281.16
2026-01-09,54.11,14.49,88.19,146.04,23671.35,4586.32,6966.28,2624.22,328.58,23958.47,4586.32,6966.28,2624.22,328.58,-1.2,0.0,0.0,0.0,0.0,55.67,53.95,250.48,389.22,625.86,108.89,0,0,0,0,0,0,0,0,,,,,normal,20997.74,6323.2,3291.03
2026-01-12,58.0,15.12,93.13,149.75,23733.9,4624.79,6977.27,2635.69,330.15,23958.47,4624.79,6977.27,2635.69,330.15,-0.94,0.0,0.0,0.0,0.0,55.8,54.65,251.65,390.66,626.38,108.93,0,0,0,0,0,0,0,0,,,,,normal,21026.92,6329.52,3301.1
2026-01-13,59.09,15.98,101.07,151.6,23709.87,4692.64,6963.74,2633.11,333.09,23958.47,4692.64,6977.27,2635.69,333.09,-1.04,0.0,-0.19,-0.1,0.0,55.51,56.07,241.34,391.53,625.45,107.54,0,0,0,0,0,0,0,0,,,,,normal,21056.45,6335.88,3311.42
2026-01-14,58.63,16.75,104.85,152.52,23471.75,4723.1,6926.6,2651.64,331.7,23958.47,4723.1,6977.27,2651.64,333.09,-2.03,0.0,-0.73,0.0,-0.42,53.74,55.38,255.16,388.35,618.77,109.64,0,0,0,0,0,0,0,0,,,,,normal,21087.19,6342.6,3321.85
2026-01-15,63.66,15.84,100.9,151.57,23530.02,4797.55,6944.47,2674.56,337.01,23958.47,4797.55,6977.27,2674.56,337.01,-1.79,0.0,-0.47,0.0,0.0,54.29,58.08,265.37,396.41,621.0,111.05,0,0,0,0,0,0,0,0,,,,,normal,21118.34,6349.27,3332.62
2026-01-16,63.77,15.86,102.05,153.59,23515.39,4840.74,6940.01,2677.74,342.26,23958.47,4840.74,6977.27,2677.74,342.26,-1.85,0.0,-0.53,0.0,0.0,54.05,60.75,273.74,400.39,620.48,112.22,0,0,0,0,0,0,0,0,,,,,normal,21148.67,6355.8,3343.66
2026-01-20,50.86,20.09,117.05,154.96,22954.32,4885.75,6796.86,2645.36,337.14,23958.47,4904.66,6977.27,2677.74,342.26,-4.19,-0.39,-2.59,-1.21,-1.5,50.65,57.94,264.18,390.39,607.29,110.97,0,0,0,0,0,0,0,0,,,,,normal,21175.44,6361.43,3366.32
2026-01-21,53.86,16.9,102.57,144.41,23224.82,4909.93,6875.62,2698.17,347.93,23958.47,4909.93,6977.27,2698.17,347.93,-3.06,0.0,-1.46,0.0,0.0,52.64,63.48,297.38,401.93,615.5,115.66,0,0,0,0,0,0,0,0,,,,,normal,21208.81,6368.83,3377.83
2026-01-22,54.77,15.64,96.12,141.31,23436.02,4952.53,6913.35,2718.77,348.46,23958.47,4952.53,6977.27,2718.77,348.46,-2.18,0.0,-0.92,0.0,0.0,53.81,63.72,300.48,402.82,619.98,115.99,0,0,0,0,0,0,0,0,,,,,normal,21248.05,6378.02,3389.8
2026-01-23,54.89,16.09,101.83,144.02,23501.24,4990.07,6915.61,2669.16,344.5,23958.47,4990.07,6977.27,2718.77,348.46,-1.91,0.0,-0.88,-1.82,-1.14,54.29,61.6,315.31,400.09,621.94,117.97,0,0,0,0,0,0,0,0,,,,,normal,21287.54,6387.29,3402.35
2026-01-26,57.66,16.15,99.75,148.1,23601.36,4949.59,6950.23,2659.67,342.86,23958.47,4990.07,6977.27,2718.77,348.46,-1.49,-0.81,-0.39,-2.17,-1.61,54.99,60.7,310.9,398.82,624.67,117.32,0,0,0,0,0,0,0,0,,,,,normal,21329.21,6397.13,3414.49
2026-01-27,64.97,16.35,101.26,147.25,23817.1,5084.85,6978.6,2666.7,350.86,23958.47,5084.85,6978.6,2718.77,350.86,-0.59,0.0,0.0,-1.92,0.0,56.45,64.96,352.38,407.25,630.34,122.7,0,0,0,0,0,0,0,0,,,,,normal,21362.67,6404.74,3427.38
2026-01-28,65.54,16.35,100.46,144.98,23857.45,5170.81,6978.03,2653.55,360.24,23958.47,5170.81,6978.6,2718.77,360.24,-0.42,0.0,-0.01,-2.4,0.0,56.97,70.09,377.89,416.63,632.42,125.56,0,0,0,0,0,0,0,0,,,,,normal,21400.02,6413.29,3440.8
2026-01-29,63.83,16.88,101.76,143.74,23685.12,5221.25,6969.01,2654.78,360.91,23958.47,5221.25,6978.6,2718.77,360.91,-1.14,0.0,-0.14,-2.35,0.0,55.95,70.47,367.63,417.52,628.64,124.5,0,0,0,0,0,0,0,0,,,,,normal,21434.82,6421.31,3454.58
2026-01-30,58.6,17.44,108.18,143.65,23461.82,5224.36,6939.03,2613.74,346.09,23958.47,5224.36,6978.6,2718.77,360.91,-2.07,0.0,-0.57,-3.86,-4.11,53.91,61.79,347.79,403.46,621.09,122.41,0,0,0,0,0,0,0,0,,,,,normal,21467.97,6428.98,3469.06
2026-02-02,63.4,16.34,98.77,146.56,23592.11,4949.67,6976.44,2640.28,352.47,23958.47,5224.36,6978.6,2718.77,360.91,-1.53,-5.26,-0.03,-2.89,-2.34,55.01,65.2,336.81,407.97,625.35,120.93,0,0,0,0,0,0,0,0,,,,,normal,21501.82,6436.88,3482.14
2026-02-03,43.34,18.0,103.82,143.85,23255.19,5288.08,6917.81,2648.5,345.43,23958.47,5288.08,6978.6,2718.77,360.91,-2.94,0.0,-0.87,-2.58,-4.29,52.43,61.2,362.94,397.68,615.74,124.32,0,0,0,0,0,0,0,0,,,,,normal,21536.56,6445.09,3497.11
2026-02-04,47.23,18.64,106.16,143.16,22904.58,5371.1,6882.72,2624.55,330.18,23958.47,5371.1,6978.6,2718.77,360.91,-4.4,0.0,-1.37,-3.47,-8.51,49.68,53.19,329.56,382.02,604.99,120.26,0,0,0,0,0,0,0,0,,,,,normal,21569.65,6453.09,3511.74
2026-02-05,34.94,21.77,117.07,137.16,22540.59,5163.57,6798.4,2577.65,330.63,23958.47,5371.1,6978.6,2718.77,360.91,-5.92,-3.86,-2.58,-5.19,-8.39,47.56,53.25,327.68,381.07,596.28,120.21,0,0,0,0,0,0,0,0,,,,,normal,21603.0,6461.29,3525.4
2026-02-06,45.37,20.37,100.99,140.31,23031.21,5089.14,6932.3,2670.34,348.3,23958.47,5371.1,6978.6,2718.77,360.91,-3.87,-5.25,-0.66,-1.78,-3.49,50.51,61.75,363.13,401.65,608.88,124.71,0,0,0,0,0,0,0,0,,,,,normal,21636.65,6469.51,3538.56
2026-02-09,48.49,17.36,98.6,145.23,23238.67,5298.04,6964.82,2689.05,352.55,23958.47,5371.1,6978.6,2718.77,360.91,-3.0,-1.36,-0.2,-1.09,-2.32,51.65,64.03,375.44,406.65,613.55,126.05,0,0,0,0,0,0,0,0,,,,,normal,21669.3,6477.46,3552.67
2026-02-10,47.23,17.79,100.81,145.71,23102.47,5301.69,6941.81,2679.77,351.21,23958.47,5371.1,6978.6,2718.77,360.91,-3.57,-1.29,-0.53,-1.43,-2.69,50.94,63.34,362.01,404.76,610.7,124.45,0,0,0,0,0,0,0,0,,,,,normal,21698.99,6484.74,3566.94
2026-02-11,49.91,17.65,102.15,143.78,23066.47,5354.49,6941.47,2669.47,359.98,23958.47,5371.1,6978.6,2718.77,360.91,-3.72,-0.31,-0.53,-1.81,-0.26,51.32,68.05,413.3,414.78,612.34,130.6,0,0,0,0,0,0,0,0,,,,,normal,21727.4,6491.82,3581.36
2026-02-12,36.36,20.82,112.3,142.5,22597.15,5522.27,6832.76,2615.83,351.28,23958.47,5522.27,6978.6,2718.77,360.91,-5.68,0.0,-2.09,-3.79,-2.67,48.18,63.1,417.55,406.11,599.88,130.8,0,0,0,0,0,0,0,0,,,,,normal,21753.56,6498.34,3596.55
2026-02-13,33.84,20.6,115.52,139.35,22546.67,5507.01,6836.17,2646.7,354.44,23958.47,5522.27,6978.6,2718.77,360.91,-5.89,-0.28,-2.04,-2.65,-1.79,48.39,64.59,447.35,407.72,601.16,133.97,0,0,0,0,0,0,0,0,,,,,normal,21778.98,6504.72,3611.65
2026-02-17,33.31,20.29,107.09,140.28,22578.38,,6843.22,2646.59,353.88,23958.47,,6978.6,2718.77,360.91,-5.76,,-1.94,-2.65,-1.95,48.27,64.35,417.05,407.51,600.54,130.68,0,0,0,0,0,0,0,0,,,,,normal,21804.65,6511.09,3611.65
2026-02-18,34.16,19.62,108.69,139.17,22753.63,,6881.31,2658.61,357.7,23958.47,,6978.6,2718.77,360.91,-5.03,,-1.39,-2.21,-0.89,49.31,66.29,435.67,412.55,605.03,132.93,0,0,0,0,0,0,0,0,,,,,normal,21829.86,6517.48,3611.65
2026-02-19,34.4,20.23,111.67,141.19,22682.73,5677.25,6861.89,2665.09,355.62,23958.47,5677.25,6978.6,2718.77,360.91,-5.32,0.0,-1.67,-1.97,-1.47,48.75,65.23,457.46,410.2,602.71,135.21,0,0,0,0,0,0,0,0,,,,,normal,21853.38,6523.35,3627.6
2026-02-20,42.34,19.09,108.71,145.52,22886.07,5808.53,6909.51,2663.78,359.21,23958.47,5808.53,6978.6,2718.77,360.91,-4.48,0.0,-0.99,-2.02,-0.47,49.98,67.11,524.38,415.03,608.04,141.88,0,0,0,0,0,0,0,0,,,,,normal,21878.59,6529.65,3644.01
2026-02-23,32.54,21.01,115.66,141.43,22627.27,5846.09,6837.75,2620.99,356.6,23958.47,5846.09,6978.6,2718.77,360.91,-5.56,0.0,-2.02,-3.6,-1.19,48.16,65.86,498.07,412.88,600.65,139.3,0,0,0,0,0,1,0,1,,,,,normal,21903.28,6535.8,3660.63
2026-02-24,40.26,19.55,108.61,141.94,22863.68,5969.64,6890.07,2652.33,361.82,23958.47,5969.64,6978.6,2718.77,361.82,-4.57,0.0,-1.27,-2.44,0.0,49.7,68.53,552.64,419.16,607.1,144.55,0,0,0,0,0,1,0,1,,,,,normal,21928.91,6542.1,3677.75
2026-02-25,43.14,17.93,103.98,146.05,23152.08,6083.86,6946.13,2663.33,367.77,23958.47,6083.86,6978.6,2718.77,367.77,-3.37,0.0,-0.47,-2.04,0.0,51.78,71.86,602.81,426.16,615.9,148.89,0,0,0,0,0,1,0,1,,,,,normal,21955.03,6548.51,3695.42
2026-02-26,42.91,18.63,104.15,146.57,22878.38,6307.27,6908.86,2677.29,356.58,23958.47,6307.27,6978.6,2718.77,367.77,-4.51,0.0,-1.0,-1.53,-3.04,49.97,65.34,619.51,412.01,608.47,150.41,0,0,0,0,0,1,0,1,,,,,normal,21979.78,6554.75,3714.13
2026-02-27,41.17,19.86,110.89,146.67,22668.21,6244.13,6878.88,2632.36,352.07,23958.47,6307.27,6978.6,2718.77,367.77,-5.39,-1.0,-1.43,-3.18,-4.27,49.44,62.77,629.81,406.37,606.53,151.37,0,0,0,0,1,0,1,2,100.0,0.0,0.0,사이클 리셋 (매도 시그널 충족 — 전량 청산),reset,21999.58,6559.93,3732.57
2026-03-02,34.29,21.44,113.44,151.78,22748.86,,6881.62,2655.94,351.83,23958.47,,6978.6,2718.77,367.77,-5.05,,-1.39,-2.31,-4.33,49.62,62.76,584.81,406.39,607.32,147.54,0,1,0,1,0,0,0,0,,,,,entry,22018.27,6564.9,3732.57
2026-03-03,31.63,23.57,116.02,152.83,22516.69,5791.91,6816.63,2608.36,334.57,23958.47,6307.27,6978.6,2718.77,367.77,-6.02,-8.17,-2.32,-4.06,-9.03,48.02,53.42,402.94,391.06,600.82,132.34,0,1,0,1,0,0,0,0,,,,,entry,22035.12,6569.52,3748.73
2026-03-04,33.07,21.15,106.94,152.87,22807.48,5093.54,6869.5,2636.01,341.33,23958.47,6307.27,6978.6,2718.77,367.77,-4.8,-19.24,-1.56,-3.04,-7.19,50.18,56.62,420.6,399.1,609.98,134.37,0,0,0,0,0,0,0,0,,,,,emergency,22053.59,6574.28,3761.33
2026-03-05,31.63,23.75,115.93,153.95,22748.99,5583.9,6830.71,2585.57,337.55,23958.47,6307.27,6978.6,2718.77,367.77,-5.05,-11.47,-2.12,-4.9,-8.22,49.72,54.8,342.95,395.35,608.14,125.74,0,1,0,1,0,0,0,0,,,,,emergency,22071.28,6578.65,3776.35
2026-03-06,25.26,29.49,140.44,151.8,22387.68,5584.87,6740.02,2525.3,323.31,23958.47,6307.27,6978.6,2718.77,367.77,-6.56,-11.45,-3.42,-7.12,-12.09,47.46,47.89,348.25,380.56,598.99,126.73,0,1,0,1,0,0,0,0,,,,,emergency,22087.15,6582.53,3791.39
2026-03-09,22.23,25.5,122.6,157.98,22695.95,5251.87,6795.99,2553.67,336.16,23958.47,6307.27,6978.6,2718.77,367.77,-5.27,-16.73,-2.62,-6.07,-8.6,49.31,53.32,402.89,394.37,606.99,133.89,0,1,0,1,0,0,0,0,,,,,emergency,22104.91,6586.81,3804.61
2026-03-10,20.27,24.93,125.36,154.46,22697.1,5532.59,6781.48,2548.08,338.6,23958.47,6307.27,6978.6,2718.77,367.77,-5.26,-12.28,-2.82,-6.28,-7.93,49.32,54.59,373.61,397.33,607.0,130.3,0,1,0,1,0,0,0,0,,,,,emergency,22124.03,6591.49,3819.23
2026-03-11,18.31,24.23,122.49,152.44,22716.13,5609.95,6775.8,2542.9,341.88,23958.47,6307.27,6978.6,2718.77,367.77,-5.19,-11.06,-2.91,-6.47,-7.04,49.27,56.09,393.92,401.03,606.92,132.85,0,1,0,1,0,0,0,0,,,,,emergency,22142.99,6596.16,3834.08
2026-03-12,21.15,27.29,130.18,139.94,22311.98,5583.25,6672.62,2488.99,329.99,23958.47,6307.27,6978.6,2718.77,367.77,-6.87,-11.48,-4.38,-8.45,-10.27,46.75,50.28,314.3,388.13,596.51,123.5,0,1,0,1,0,0,0,0,,,,,emergency,22160.86,6600.51,3848.89
2026-03-13,21.38,27.19,131.05,137.76,22105.36,5487.24,6632.19,2480.05,331.12,23958.47,6307.27,6978.6,2718.77,367.77,-7.73,-13.0,-4.96,-8.78,-9.97,45.85,50.72,316.22,387.33,592.97,124.15,0,1,0,1,0,0,0,0,,,,,emergency,22175.39,6604.06,3863.19
2026-03-16,20.37,23.51,116.78,141.49,22374.18,5549.85,6699.38,2503.29,337.62,23958.47,6307.27,6978.6,2718.77,367.77,-6.61,-12.01,-4.0,-7.93,-8.2,47.38,53.69,382.64,393.92,599.62,133.1,0,1,0,1,0,0,0,0,,,,,emergency,22191.76,6608.12,3877.92
2026-03-17,20.69,22.37,110.55,145.04,22479.53,5640.48,6716.09,2519.99,340.25,23958.47,6307.27,6978.6,2718.77,367.77,-6.17,-10.57,-3.76,-7.31,-7.48,48.08,54.95,395.53,396.88,602.55,134.43,0,0,0,0,0,0,0,0,,,,,emergency,22208.28,6612.14,3893.12
2026-03-18,14.49,25.09,126.5,136.54,22152.42,5925.03,6624.7,2478.64,338.29,23958.47,6307.27,6978.6,2718.77,367.77,-7.54,-6.06,-5.07,-8.83,-8.02,46.02,54.02,375.76,393.67,594.15,131.88,0,1,0,1,0,0,0,0,,,,,entry,22223.47,6615.7,3909.61
2026-03-19,16.37,24.06,118.09,138.26,22090.69,5763.22,6606.49,2494.71,340.2,23958.47,6307.27,6978.6,2718.77,367.77,-7.8,-8.63,-5.33,-8.24,-7.5,45.61,54.85,397.63,394.92,592.27,134.82,0,1,0,1,0,0,0,0,,,,,entry,22237.71,6619.05,3925.46
2026-03-20,15.63,26.78,126.28,139.12,21647.61,5781.2,6506.48,2438.45,332.51,23958.47,6307.27,6978.6,2718.77,367.77,-9.65,-8.34,-6.77,-10.31,-9.59,43.01,51.14,320.88,384.74,581.33,125.78,0,1,0,1,0,0,0,0,,,,,emergency,22248.95,6621.73,3941.41
2026-03-23,14.13,26.15,122.82,142.02,21946.76,5405.75,6581.0,2494.23,336.59,23958.47,6307.27,6978.6,2718.77,367.77,-8.4,-14.29,-5.7,-8.26,-8.48,44.5,53.03,377.6,391.36,588.0,133.81,1,1,0,2,0,0,0,0,,,,,emergency,22261.38,6624.78,3955.21
2026-03-24,18.2,26.95,124.14,142.63,21761.89,5553.92,6556.37,2505.44,341.02,23958.47,6307.27,6978.6,2718.77,367.77,-9.17,-11.94,-6.05,-7.85,-7.27,43.55,54.96,335.64,394.59,583.98,128.75,0,1,0,1,0,0,0,0,,,,,emergency,22273.7,6627.87,3969.8
2026-03-25,18.19,25.33,119.37,140.88,21929.82,5642.21,6591.9,2536.38,345.25,23958.47,6307.27,6978.6,2718.77,367.77,-8.47,-10.54,-5.54,-6.71,-6.12,44.39,57.04,327.6,399.02,587.82,127.74,0,1,0,1,0,0,0,0,,,,,emergency,22285.7,6630.83,3984.66
2026-03-26,14.92,27.44,124.43,143.99,21408.08,5460.46,6477.16,2493.32,328.85,23958.47,6307.27,6978.6,2718.77,367.77,-10.65,-13.43,-7.19,-8.29,-10.58,41.23,48.97,269.93,380.84,573.79,119.99,0,1,0,1,0,0,0,0,,,,,emergency,22294.78,6633.18,3998.36
2026-03-27,14.47,31.05,133.18,139.0,20948.36,5438.87,6368.85,2449.7,323.48,23958.47,6307.27,6978.6,2718.77,367.77,-12.56,-13.77,-8.74,-9.9,-12.04,38.78,46.61,274.03,374.25,562.58,120.98,0,1,0,1,0,0,0,0,,,,,emergency,22300.95,6634.83,4012.06
2026-03-30,13.69,30.61,127.84,142.23,20794.64,5277.3,6343.72,2414.01,309.79,23958.47,6307.27,6978.6,2718.77,367.77,-13.21,-16.33,-9.1,-11.21,-15.77,37.89,40.62,243.16,362.53,558.28,116.43,0,1,1,2,0,0,0,0,,,,,emergency,22306.84,6636.44,4024.96
2026-03-31,15.29,25.25,116.05,145.45,21590.63,5052.46,6528.52,2496.37,328.66,23958.47,6307.27,6978.6,2718.77,367.77,-9.88,-19.89,-6.45,-8.18,-10.63,41.68,47.91,284.12,383.4,577.18,123.01,0,1,0,1,0,0,0,0,,,,,emergency,22316.49,6638.86,4036.36
2026-04-01,13.77,24.54,114.83,143.77,21840.95,5478.7,6575.32,2512.37,338.54,23958.47,6307.27,6978.6,2718.77,367.77,-8.84,-13.14,-5.78,-7.59,-7.95,43.23,52.26,305.96,391.97,584.31,126.22,0,1,0,1,0,0,0,0,,,,,emergency,22328.66,6641.85,4049.7
2026-04-02,18.97,23.87,115.33,146.95,21879.18,5234.05,6582.69,2530.04,339.61,23958.47,6307.27,6978.6,2718.77,367.77,-8.68,-17.02,-5.67,-6.94,-7.66,43.33,52.75,282.21,392.32,584.98,122.87,0,1,0,1,0,0,0,0,,,,,emergency,22339.55,6644.6,4061.59
2026-04-06,22.54,24.17,113.53,147.6,21996.34,5450.33,6611.83,2540.64,344.1,23958.47,6307.27,6978.6,2718.77,367.77,-8.19,-13.59,-5.26,-6.55,-6.44,44.1,54.81,302.06,395.98,588.5,125.94,0,1,0,1,0,0,0,0,,,,,emergency,22351.92,6647.74,4086.83
2026-04-07,27.6,25.78,117.3,148.45,22017.85,5494.78,6616.85,2544.95,347.76,23958.47,6307.27,6978.6,2718.77,367.77,-8.1,-12.88,-5.18,-6.39,-5.44,44.15,56.55,311.09,399.9,588.59,127.19,0,1,0,1,0,0,0,0,,,,,emergency,22364.28,6650.92,4099.71
2026-04-08,34.43,21.04,111.07,150.36,22634.99,5872.34,6782.81,2620.46,370.4,23958.47,6307.27,6978.6,2718.77,370.4,-5.52,-6.9,-2.81,-3.62,0.0,48.0,67.5,405.01,422.92,606.09,140.07,0,0,0,0,0,0,0,0,,,,,normal,22380.22,6655.0,4114.59
2026-04-09,37.8,19.49,105.37,143.27,22822.42,5778.01,6824.66,2636.31,378.63,23958.47,6307.27,6978.6,2718.77,378.63,-4.74,-8.39,-2.21,-3.03,0.0,48.96,71.98,399.48,430.31,610.19,139.29,0,0,0,0,0,0,0,0,,,,,normal,22396.18,6659.0,4128.75
2026-04-10,36.57,19.23,107.3,144.18,22902.89,5858.87,6816.89,2630.59,386.6,23958.47,6307.27,6978.6,2718.77,386.6,-4.41,-7.11,-2.32,-3.24,0.0,49.17,76.39,393.97,436.88,611.07,138.73,0,0,0,0,0,0,0,0,,,,,normal,22411.13,6662.62,4143.29
2026-04-13,42.71,19.12,102.63,156.93,23183.74,5808.62,6886.24,2670.49,393.34,23958.47,6307.27,6978.6,2718.77,393.34,-3.23,-7.91,-1.32,-1.78,0.0,50.66,80.56,414.02,443.34,617.39,141.23,0,0,0,0,0,0,0,0,,,,,normal,22427.18,6666.59,4157.48
2026-04-14,49.11,18.36,95.4,149.94,23639.08,5967.75,6967.38,2705.67,401.24,23958.47,6307.27,6978.6,2718.77,401.24,-1.33,-5.38,-0.16,-0.48,0.0,53.41,85.31,463.68,452.0,628.6,146.68,0,0,0,0,0,0,0,0,,,,,normal,22444.53,6670.72,4172.43
2026-04-15,57.63,18.17,97.65,139.23,24016.02,6091.39,7022.95,2713.66,401.86,24016.02,6307.27,7022.95,2718.77,401.86,0.0,-3.42,0.0,-0.19,0.0,55.65,85.96,445.88,453.0,637.4,144.92,0,0,0,0,0,0,0,0,,,,,normal,22463.25,6674.97,4187.77
2026-04-16,63.34,17.94,96.8,140.74,24102.7,6226.05,7041.28,2719.6,405.95,24102.7,6307.27,7041.28,2719.6,405.95,0.0,-1.29,0.0,0.0,0.0,56.43,88.37,469.0,454.8,640.47,147.47,0,0,0,0,0,0,0,0,,,,,normal,22481.91,6679.15,4203.83
2026-04-17,67.97,17.48,95.13,141.82,24468.48,6191.92,7126.06,2776.9,415.71,24468.48,6307.27,7126.06,2776.9,415.71,0.0,-1.83,0.0,0.0,0.0,58.59,94.68,515.85,464.16,648.85,152.33,0,0,0,0,0,0,0,0,,,,,normal,22503.24,6683.79,4219.27
2026-04-20,70.89,18.87,98.15,141.9,24404.39,6219.09,7109.14,2792.96,417.55,24468.48,6307.27,7126.06,2792.96,417.55,-0.26,-1.4,-0.24,0.0,0.0,58.08,95.94,493.95,463.96,646.79,150.09,0,0,0,0,0,0,0,0,,,,,normal,22523.3,6688.2,4234.83
2026-04-21,67.77,19.5,101.89,140.91,24259.96,6388.47,7064.01,2764.97,420.7,24468.48,6388.47,7126.06,2792.96,420.7,-0.85,0.0,-0.87,-1.0,0.0,57.4,98.09,461.74,464.66,644.33,146.79,0,0,0,0,0,0,0,0,,,,,normal,22541.59,6692.12,4251.37
2026-04-22,68.6,18.92,98.73,140.84,24657.57,6417.93,7137.9,2785.38,431.77,24657.57,6417.93,7137.9,2792.96,431.77,0.0,0.0,0.0,-0.27,0.0,60.21,105.64,542.74,476.83,655.11,155.8,0,0,0,0,0,0,0,0,,,,,normal,22562.82,6696.66,4268.18
2026-04-23,66.74,19.31,98.57,139.59,24438.5,6475.81,7108.4,2775.1,441.0,24657.57,6475.81,7137.9,2792.96,441.0,-0.89,0.0,-0.41,-0.64,0.0,59.22,112.77,490.46,481.85,651.42,150.59,0,0,0,0,0,0,0,0,,,,,normal,22582.92,6701.08,4285.2
2026-04-24,67.3714285714286,19.07,97.73,139.59,24563.04,6475.63,7121.49,2775.53,454.9,24664.87,6557.76,7147.78,2817.96,462.04,-0.41,-1.25,-0.37,-1.51,-1.55,60.92,123.37,511.07,499.06,657.8,152.88,0,0,0,0,1,0,0,1,0.0,50.0,50.0,매도1원칙으로 KORU 수익률 100%로 코어 50%,exit,22604.04,6705.59,4302.13
2026-04-25,66.0285714285714,18.71,97.18,139.08,24836.6,6475.81,7165.08,2787.0,461.6,24854.04,6557.76,7168.59,2817.96,463.85,-0.07,-1.25,-0.05,-1.1,-0.48,62.56,128.32,526.44,506.44,663.88,154.57,0,0,0,0,1,0,0,1,0.0,0.0,100.0,"박병창, 김장렬 등 강력 매수 신호로 위성 확대",exit,22604.04,6705.59,4302.13
2026-04-27,67.2571428571429,18.71,97.28,139.08,24762.5,6615.03,7157.62,2790.87,450.13,24854.04,6657.22,7168.59,2817.96,463.87,-0.37,-0.63,-0.15,-0.96,-2.96,62.04,119.04,551.9,499.86,662.11,156.78,0,0,0,0,1,0,0,1,0.0,0.0,100.0,"박병창, 김장렬 등 강력 매수 신호로 위성 확대",exit,22625.32,6710.05,4319.83
2026-04-28,67.8571428571429,19.24,93.86,139.64,24887.1,6641.02,7173.91,2788.19,455.41,24899.37,6712.73,7178.74,2817.96,463.87,-0.05,-1.07,-0.07,-1.06,-1.82,62.64,123.39,551.0,506.26,664.23,156.73,0,0,0,0,1,0,0,1,0.0,50.0,50.0,"SOXX 수익율 100% 원칙대로 코어 50% 조정. 단, 반도체 주도섹터 비중 확대",exit,22645.72,6714.45,4337.46
2026-04-29,63.8285714285714,17.97,91.03,138.16,24663.8,6690.9,7138.8,2756.05,438.71,24899.37,6712.73,7178.74,2817.96,463.87,-0.95,-0.33,-0.56,-2.2,-5.42,60.74,109.56,525.81,491.21,657.55,154.37,0,0,0,0,1,0,0,1,0.0,0.0,100.0,VIX지수 20 상회로 단기 트레이딩 위성 확대,exit,22665.88,6718.79,4355.64
2026-04-30,64.8857142857143,17.69,94.46,141.88,24685.15,6598.87,7163.93,2763.25,455.41,24899.37,6750.27,7178.74,2817.96,463.87,-0.86,-2.24,-0.21,-1.94,-1.82,62.09,122.26,548.28,501.73,662.55,156.85,0,0,0,0,1,0,0,1,0.0,0.0,100.0,VIX지수 20 상회로 단기 트레이딩 위성 확대,exit,22686.95,6723.61,4373.34
2026-05-01,67.5428571428572,16.56,93.81,143.33,25187.41,6598.87,7269.6,2799.14,463.94,25188.97,6750.27,7269.97,2817.96,464.83,-0.01,-2.24,-0.01,-0.67,-0.19,65.77,129.02,620.99,510.01,675.69,163.76,0,0,0,0,1,0,0,1,0.0,0.0,100.0,VIX지수 20 상회로 단기 트레이딩 위성 확대,exit,22708.87,6728.45,4373.34
